@RELATION svm_rbf
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {./data_c_s/Coughing,./data_c_s/Sneezing}

@DATA
0.060553,0.011799,2.932824,0.163591,0.216403,0.424095,0.009046,0.073805,-29.548106,2.040546,-0.153420,0.036494,-0.096154,0.154198,-0.147757,0.200278,0.009531,0.000397,-0.114385,-0.063824,-0.170022,0.033003,0.003610,0.041659,0.014303,0.039187,0.004716,0.063815,0.002805,0.002984,0.008135,0.016097,0.008326,0.032894,-0.000699,0.000000,0.002876,-0.001967,-0.001125,-0.001413,0.000318,-0.000000,0.040741,0.017820,-0.011482,-0.000527,0.002481,-0.003499,-0.002143,-0.007188,0.007496,0.010816,0.004005,-0.001907,0.006881,0.000002,0.000001,0.000942,-0.000038,0.001296,0.000009,-0.006067,-0.000004,0.000037,0.000098,0.002041,-0.000012,-0.001485,0.018625,0.009303,0.146914,0.035266,0.030293,0.191332,0.004170,0.044726,2.210541,0.333335,0.338693,0.351958,0.322426,0.221561,0.209335,0.224432,0.234017,0.288663,0.196878,0.208464,0.197250,0.035534,0.003135,0.026333,0.011894,0.031505,0.003973,0.041665,0.001319,0.001929,0.006870,0.012127,0.006098,0.015524,0.024193,0.011428,0.189801,0.031896,0.029748,0.213019,0.004698,0.061980,1.359657,0.458596,0.341838,0.377698,0.322873,0.334779,0.222220,0.270816,0.344430,0.328161,0.270435,0.314362,0.221941,0.039080,0.004103,0.038677,0.020646,0.048137,0.005085,0.035650,0.002417,0.002234,0.010970,0.020473,0.008713,0.016176,./data_c_s/Sneezing
0.107105,0.004959,2.872843,0.208431,0.203324,0.950914,0.008708,0.166516,-30.647269,0.782579,0.089723,-0.260925,-0.226548,0.038494,-0.133060,0.181788,0.028902,0.111103,0.069343,-0.026007,0.070949,0.005145,0.002826,0.023571,0.005773,0.004779,0.003594,0.103192,0.001240,0.002778,0.003531,0.011679,0.005547,0.031107,-0.003318,0.000001,0.000127,-0.001714,0.000326,-0.030223,0.000093,-0.006368,-0.031214,0.014086,0.008091,0.003108,0.009938,-0.008780,0.000989,-0.000130,0.008454,0.004212,-0.000106,-0.000367,-0.004819,-0.000023,-0.000029,-0.000173,-0.000054,-0.000045,-0.000029,0.002292,-0.000013,-0.000027,-0.000027,-0.000038,-0.000067,0.000637,0.037673,0.004632,0.265441,0.034810,0.017648,0.330474,0.005313,0.067655,1.637938,0.494911,0.394880,0.341338,0.233048,0.281931,0.198732,0.262896,0.185878,0.196875,0.145426,0.125695,0.117370,0.003218,0.002310,0.017154,0.006226,0.003473,0.002876,0.045679,0.000870,0.002232,0.002643,0.008540,0.003577,0.012259,0.047914,0.006629,0.441350,0.039359,0.019135,0.432641,0.008185,0.095733,1.922153,0.678223,0.543573,0.433275,0.314918,0.376308,0.298527,0.329835,0.271773,0.269799,0.198067,0.184614,0.177007,0.005425,0.003768,0.030825,0.008434,0.005449,0.004358,0.069053,0.001382,0.003717,0.003879,0.014438,0.005112,0.019119,./data_c_s/Sneezing
0.132200,0.006196,2.924904,0.252266,0.239746,1.123573,0.003856,0.127245,-37.939843,1.823531,-0.034002,-0.110816,-0.007117,0.068669,-0.000346,0.071791,0.079599,0.043509,-0.040145,-0.025851,0.022961,0.009067,0.004694,0.034738,0.011606,0.018804,0.009676,0.058708,0.002990,0.006554,0.010615,0.024330,0.005592,0.021125,-0.001498,-0.000000,0.001695,-0.000533,0.001046,-0.024335,0.000032,-0.004454,-0.040879,0.005064,-0.016759,0.027989,0.008266,0.001295,0.018946,0.008516,-0.005664,0.002291,0.002435,-0.002080,-0.008718,0.000150,-0.000046,0.000789,0.000719,0.000668,-0.000506,0.001714,0.000038,-0.000057,-0.000108,-0.001560,0.000008,0.000446,0.026441,0.004891,0.300388,0.034505,0.013880,0.308575,0.002142,0.062939,0.951417,0.376573,0.308304,0.190737,0.217298,0.205824,0.161734,0.115108,0.129102,0.144994,0.154622,0.137997,0.100864,0.004613,0.002598,0.018163,0.005822,0.010094,0.008029,0.027940,0.002122,0.003854,0.006443,0.012136,0.003065,0.007695,0.034419,0.006761,0.394751,0.045446,0.018422,0.432143,0.002727,0.091307,1.027906,0.560521,0.445190,0.264145,0.271155,0.244589,0.250764,0.183062,0.188559,0.218502,0.226046,0.208769,0.162383,0.007131,0.003881,0.028482,0.008831,0.015182,0.010911,0.043209,0.002983,0.006060,0.009793,0.014630,0.004519,0.011650,./data_c_s/Sneezing
0.163730,0.023058,3.067365,0.300765,0.263226,1.266249,0.002480,0.301010,-34.050838,1.182336,-0.018076,0.219940,-0.065201,0.318229,0.106819,-0.050347,0.040642,0.034261,-0.046451,0.052898,-0.096054,0.009699,0.002764,0.013179,0.006575,0.021622,0.005615,0.107355,0.004817,0.006699,0.009639,0.012920,0.003452,0.031190,0.006726,0.000000,-0.056635,0.006264,-0.003400,0.089638,0.000065,0.017660,-0.025851,-0.018874,0.017006,0.010252,0.018012,-0.025989,-0.019432,-0.024751,0.019833,0.012078,-0.002628,-0.007846,-0.036328,-0.000694,-0.000178,-0.002222,0.000224,-0.001677,-0.000417,-0.004898,-0.000125,-0.000129,-0.000050,-0.000177,-0.000068,-0.001386,0.023247,0.010041,0.159686,0.024316,0.013731,0.242540,0.000737,0.054859,0.737962,0.329003,0.326095,0.187308,0.207234,0.171757,0.163761,0.102596,0.102533,0.156483,0.153646,0.141681,0.111940,0.008143,0.001793,0.005679,0.002805,0.011772,0.003662,0.025002,0.003097,0.006985,0.006374,0.006894,0.002023,0.007071,0.031140,0.007844,0.193884,0.027914,0.019819,0.288257,0.001039,0.061164,0.921169,0.301489,0.419164,0.275462,0.257803,0.221458,0.203808,0.167579,0.175883,0.252155,0.210125,0.197023,0.169080,0.013326,0.002817,0.008822,0.004230,0.015732,0.006226,0.034029,0.004406,0.011386,0.010164,0.010334,0.003249,0.009177,./data_c_s/Sneezing
0.056184,0.022939,3.053335,0.099057,0.130321,0.509167,0.004125,0.085461,-31.479077,0.752752,0.224296,-0.124463,-0.365229,0.060568,0.000784,-0.018498,0.051273,-0.246307,-0.228235,0.110983,-0.009013,0.014992,0.004870,0.035169,0.008880,0.016015,0.005909,0.027344,0.001612,0.005761,0.004832,0.012559,0.004881,0.016205,0.000331,-0.000000,-0.008985,-0.000026,0.001095,-0.008219,0.000021,0.000960,0.018557,0.011678,0.044664,0.000454,0.026319,-0.009104,0.001527,0.014345,-0.004475,0.004604,0.008762,-0.020757,-0.006683,0.001231,0.000167,0.000202,-0.001017,0.000271,-0.000076,-0.001228,-0.000059,-0.000062,0.000346,-0.000219,-0.000156,-0.000063,0.011660,0.022314,0.149919,0.013635,0.020119,0.148005,0.002514,0.021230,1.880227,0.412416,0.329693,0.174299,0.243378,0.173072,0.169085,0.165040,0.168920,0.173279,0.142815,0.153572,0.129278,0.005769,0.002307,0.019533,0.004724,0.008798,0.004044,0.016726,0.000745,0.004392,0.003263,0.009049,0.003525,0.005295,0.012081,0.031072,0.240085,0.014369,0.022975,0.157449,0.003212,0.020010,1.044139,0.444807,0.352371,0.249996,0.290426,0.242342,0.235819,0.205890,0.253982,0.189736,0.204695,0.192614,0.175655,0.009134,0.003440,0.023098,0.006876,0.012296,0.006789,0.024454,0.001244,0.006850,0.004959,0.013512,0.005451,0.008968,./data_c_s/Sneezing
0.051876,0.012708,2.977974,0.134501,0.175474,0.428101,0.021050,0.068986,-31.092363,1.234761,0.104394,-0.044484,-0.649010,0.185822,0.138162,-0.017385,0.152493,0.044413,-0.119955,-0.003106,0.009527,0.008045,0.005726,0.053437,0.007086,0.008065,0.006923,0.094330,0.001869,0.003696,0.007433,0.012829,0.006649,0.032689,-0.000292,-0.000000,0.006752,-0.002563,-0.004322,-0.000650,-0.014572,-0.000083,-0.170297,-0.045497,-0.007304,-0.009701,-0.006869,-0.005559,-0.000605,-0.002702,-0.004299,-0.001339,-0.001262,-0.001374,-0.001510,-0.000027,-0.000004,-0.002219,-0.000068,-0.000139,-0.000018,0.000124,-0.000001,-0.000010,-0.000040,-0.000391,-0.000012,-0.000124,0.016023,0.010811,0.190040,0.023943,0.022529,0.184506,0.028139,0.026177,1.634265,0.421178,0.270572,0.214917,0.243138,0.173791,0.194634,0.115061,0.128332,0.132899,0.141106,0.129470,0.093751,0.005400,0.004523,0.030074,0.005040,0.004204,0.005417,0.047920,0.001660,0.002149,0.005433,0.008072,0.004493,0.013483,0.019308,0.010732,0.298460,0.028565,0.023703,0.209061,0.058355,0.029998,1.195985,0.490624,0.308737,0.228165,0.236083,0.261219,0.240698,0.182611,0.187355,0.197388,0.201870,0.201553,0.125768,0.007633,0.007607,0.046477,0.007806,0.006500,0.008482,0.061829,0.002417,0.003422,0.008738,0.012489,0.006662,0.015885,./data_c_s/Sneezing
0.011113,0.011696,3.080950,0.055899,0.134696,0.017341,0.008647,0.015567,-26.997520,2.702706,-0.052555,0.691766,-0.051289,0.018992,-0.266062,0.136148,0.156613,0.018837,-0.067174,-0.010662,-0.169387,0.022647,0.003959,0.052636,0.009655,0.019847,0.009878,0.062458,0.000741,0.009827,0.031742,0.038629,0.004240,0.027951,-0.000124,0.000009,-0.007551,0.000180,0.001071,-0.000460,0.000228,-0.000220,-0.021934,0.024224,-0.002549,0.024310,0.023801,-0.000588,-0.008747,0.008527,0.003615,-0.004740,0.015376,0.009318,0.000381,-0.000157,-0.000053,0.004655,-0.000259,-0.000912,-0.000279,0.001338,-0.000071,-0.000103,-0.001203,-0.000739,-0.000123,0.000674,0.003749,0.007062,0.089033,0.009376,0.018035,0.009267,0.003649,0.005250,1.183703,0.376733,0.175026,0.231650,0.226413,0.178206,0.240608,0.178830,0.216134,0.186113,0.177910,0.192555,0.146624,0.014582,0.003452,0.028186,0.007896,0.008724,0.007975,0.031369,0.000658,0.008782,0.015179,0.020616,0.002776,0.010021,0.004394,0.007429,0.132542,0.014475,0.027695,0.013918,0.004342,0.005455,1.173906,0.440769,0.315482,0.254801,0.306767,0.216353,0.300598,0.308562,0.241770,0.286971,0.241588,0.315735,0.261230,0.022217,0.004293,0.036111,0.012646,0.012643,0.012064,0.037567,0.001111,0.017508,0.020436,0.029251,0.004348,0.011992,./data_c_s/Sneezing
0.139929,0.003177,2.353203,0.280854,0.241060,0.599058,0.003338,0.037738,-41.484933,-0.200939,-1.357295,-0.458751,0.022228,0.261063,0.192185,-0.175719,-0.195079,0.042069,-0.148588,0.064702,0.014699,0.003315,0.003713,0.005665,0.005572,0.005038,0.008195,0.034939,0.010175,0.019989,0.007518,0.004674,0.004272,0.015537,0.001002,-0.000000,-0.038296,0.002300,0.000277,-0.011937,0.000000,-0.000000,-0.065385,0.015373,0.020370,0.006006,-0.001694,-0.004841,-0.003842,-0.000096,0.004231,0.006276,0.000118,-0.004698,-0.002289,-0.000035,-0.000055,-0.000015,0.000002,-0.000225,-0.000123,0.000884,-0.000064,-0.000019,-0.000003,-0.000019,-0.000014,0.000231,0.021980,0.003728,0.129056,0.025576,0.014694,0.185568,0.002344,0.022038,0.975359,0.225092,0.260202,0.169323,0.153283,0.121912,0.130091,0.106329,0.099827,0.093253,0.089575,0.106097,0.091099,0.002172,0.002555,0.004756,0.003418,0.003216,0.005529,0.007214,0.006372,0.014586,0.004754,0.003119,0.002599,0.004364,0.020083,0.004247,0.137447,0.020065,0.015634,0.151619,0.002505,0.017672,0.671381,0.303901,0.327762,0.214355,0.205020,0.177702,0.179615,0.148800,0.142588,0.141849,0.136857,0.139160,0.121449,0.003138,0.003985,0.007698,0.004537,0.004328,0.007868,0.009902,0.009694,0.023891,0.007578,0.004775,0.003886,0.006235,./data_c_s/Sneezing
0.091613,0.004809,2.949265,0.193625,0.221428,0.760551,0.007438,0.126176,-31.478564,1.230798,0.249781,-0.349968,-0.090539,0.160601,-0.069414,-0.239471,-0.348329,-0.030444,0.107601,0.122211,0.060635,0.006281,0.001983,0.031054,0.006779,0.015807,0.039467,0.058664,0.003446,0.013741,0.007457,0.009721,0.001783,0.026438,-0.000135,-0.000000,0.000126,0.000359,0.000571,-0.010056,-0.000033,-0.000993,-0.025505,0.003556,-0.004627,0.020130,-0.014998,0.021754,-0.004362,-0.000692,0.002383,-0.001940,-0.001143,0.000362,0.001335,-0.000101,0.000055,-0.000051,0.000013,-0.000519,-0.000898,0.002241,0.000050,0.000284,-0.000102,0.000030,0.000092,0.000395,0.024761,0.003480,0.272956,0.032179,0.024106,0.349161,0.005184,0.067091,1.742810,0.542168,0.315219,0.432155,0.174901,0.260437,0.227260,0.177766,0.178359,0.191838,0.179933,0.129167,0.164353,0.004915,0.001292,0.023841,0.004111,0.007372,0.024345,0.034944,0.002675,0.013356,0.004212,0.006353,0.001088,0.011765,0.028426,0.005779,0.414363,0.034094,0.023276,0.442540,0.006244,0.086648,1.503329,0.538578,0.366360,0.455958,0.271491,0.328714,0.293122,0.235937,0.227136,0.276106,0.254252,0.197216,0.253676,0.007477,0.001909,0.029804,0.006335,0.011877,0.029765,0.043243,0.004041,0.017991,0.005976,0.009564,0.001646,0.014851,./data_c_s/Sneezing
0.141480,0.018058,3.053836,0.316155,0.233991,0.621107,0.013829,0.048807,-34.206161,1.860504,0.142518,0.286735,-0.312109,0.185957,0.116671,0.118386,0.265259,0.251927,0.158348,0.089674,0.106425,0.006740,0.009207,0.013726,0.004257,0.080710,0.008687,0.015604,0.002347,0.007154,0.012532,0.010230,0.007000,0.029951,0.025068,-0.000000,0.029875,0.014938,-0.007094,0.051185,0.000063,-0.000421,-0.211222,-0.060068,-0.001197,0.000120,-0.003481,-0.002513,0.007674,-0.004123,-0.002250,-0.003691,-0.005474,-0.001126,-0.011072,-0.000071,0.000008,-0.002047,0.000023,-0.006626,-0.000005,-0.001924,-0.000002,-0.000020,-0.000024,-0.000572,-0.000003,-0.001892,0.046433,0.013728,0.169765,0.051263,0.041237,0.146824,0.006314,0.017650,2.858486,0.444103,0.433317,0.354486,0.310783,0.168880,0.215305,0.220068,0.197287,0.187892,0.174748,0.167788,0.173739,0.005930,0.011707,0.013370,0.003904,0.041727,0.012564,0.006641,0.001797,0.008565,0.010087,0.009426,0.008755,0.010662,0.040510,0.017037,0.289357,0.035911,0.031008,0.182519,0.011078,0.025488,1.876449,0.529394,0.380274,0.411447,0.250488,0.209323,0.240133,0.313456,0.287590,0.324269,0.273235,0.200922,0.265240,0.008907,0.018496,0.016689,0.006212,0.042130,0.020117,0.010403,0.002407,0.011378,0.015843,0.016127,0.014410,0.011433,./data_c_s/Sneezing
0.127584,0.017890,2.981830,0.235523,0.234990,0.834133,0.006689,0.123941,-33.345379,0.050074,-0.445468,-0.170809,-0.320976,0.261184,-0.230252,-0.166846,0.509267,-0.109768,0.102472,0.184995,0.073513,0.013640,0.009916,0.012721,0.003705,0.013413,0.004215,0.036267,0.001533,0.004212,0.006352,0.010713,0.007599,0.016054,0.003037,-0.000000,0.004001,0.005764,0.000257,0.014448,-0.000208,-0.004159,-0.084177,0.052794,-0.005917,-0.007391,0.052546,-0.040382,0.027694,0.000955,-0.029046,0.021263,-0.022493,0.001562,-0.000711,-0.000260,-0.000124,-0.001505,0.000019,0.000784,0.000031,0.005623,-0.000040,-0.000028,-0.000076,-0.000304,-0.000059,0.001291,0.027960,0.015144,0.195553,0.044816,0.029607,0.286061,0.003544,0.034363,2.019460,0.517422,0.288965,0.334011,0.229949,0.284556,0.187923,0.233946,0.262940,0.220586,0.178520,0.125028,0.135219,0.009627,0.010821,0.009322,0.003648,0.006281,0.002659,0.017593,0.001229,0.002614,0.003328,0.007642,0.007054,0.007564,0.030453,0.016876,0.311320,0.038684,0.021018,0.327965,0.004276,0.042439,1.562147,0.631071,0.470081,0.329153,0.267618,0.327885,0.306354,0.268411,0.337636,0.238734,0.258015,0.168076,0.221217,0.013924,0.018127,0.011276,0.005257,0.008332,0.005908,0.015095,0.001575,0.004570,0.006707,0.013052,0.009472,0.008291,./data_c_s/Sneezing
0.025733,0.006453,3.087736,0.078145,0.092558,0.257069,0.010230,0.026042,-41.851414,0.746505,0.250357,0.222163,-0.172382,0.104307,-0.003279,-0.075996,-0.012725,0.072680,-0.077867,0.017101,-0.112887,0.005569,0.000859,0.008765,0.001372,0.002461,0.001890,0.184746,0.000919,0.003302,0.009268,0.015005,0.001252,0.053533,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008559,0.003502,0.106339,0.018957,0.018421,0.078426,0.012789,0.011289,1.173078,0.265826,0.187679,0.153582,0.118482,0.103690,0.099537,0.087537,0.086934,0.074256,0.084537,0.076695,0.083532,0.003973,0.000539,0.008443,0.000762,0.001631,0.001238,0.024481,0.000808,0.003619,0.004862,0.009347,0.001026,0.007122,0.008802,0.005468,0.151561,0.025505,0.023566,0.090464,0.020720,0.013849,1.216905,0.252886,0.216055,0.125153,0.179586,0.145819,0.165015,0.141393,0.127740,0.121798,0.113523,0.117246,0.120145,0.005808,0.000798,0.013031,0.001120,0.002512,0.002001,0.030294,0.001237,0.005937,0.004837,0.013823,0.001399,0.008808,./data_c_s/Sneezing
0.045672,0.005438,3.086099,0.111616,0.123642,0.401510,0.023038,0.057889,-38.874087,0.944423,-0.218806,-0.025618,-0.090458,-0.013913,0.027518,-0.046037,0.028088,-0.030614,-0.009730,0.047250,-0.021013,0.009018,0.002344,0.018127,0.002837,0.004632,0.005093,0.126945,0.001768,0.003490,0.006457,0.015903,0.003106,0.040328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.018964,0.004343,0.123642,0.027818,0.023043,0.225489,0.032780,0.046722,1.510747,0.376743,0.159231,0.138970,0.129482,0.150218,0.090094,0.141545,0.089689,0.112484,0.089140,0.100011,0.093549,0.006913,0.001524,0.017204,0.002199,0.002691,0.004521,0.033662,0.001255,0.002532,0.006247,0.005419,0.002406,0.009167,0.023552,0.005384,0.205533,0.033366,0.026036,0.269482,0.054542,0.060175,1.372002,0.426910,0.256928,0.207481,0.156335,0.196473,0.126672,0.190784,0.156506,0.154629,0.139687,0.144559,0.134437,0.007143,0.002394,0.028076,0.003601,0.004641,0.007628,0.050617,0.001799,0.003405,0.008250,0.011866,0.004019,0.014061,./data_c_s/Sneezing
0.044003,0.003177,2.740610,0.187281,0.247834,0.226347,0.010384,0.017630,-40.230972,2.107393,0.448752,0.338044,0.063580,0.077291,-0.049118,-0.052546,-0.039465,-0.001514,-0.028577,-0.032453,-0.012059,0.003694,0.000817,0.115484,0.005906,0.007444,0.002229,0.184647,0.000303,0.001978,0.003831,0.013146,0.001861,0.064385,0.001589,0.000000,0.000439,-0.000577,-0.000820,0.000866,0.000011,0.000996,0.040561,-0.018992,-0.022689,-0.000768,-0.001657,-0.004830,0.001014,-0.000450,0.003524,-0.003228,-0.007548,0.001384,-0.001373,-0.000057,0.000011,0.001961,-0.000047,-0.000197,-0.000061,-0.000701,-0.000033,0.000053,-0.000148,-0.001376,0.000012,-0.000083,0.014749,0.004353,0.196740,0.017268,0.008825,0.102233,0.006325,0.009712,0.730229,0.175084,0.136268,0.153033,0.161204,0.102294,0.124090,0.125385,0.117593,0.110798,0.122713,0.102462,0.095796,0.002239,0.000581,0.052264,0.004238,0.004853,0.001617,0.053944,0.000238,0.001892,0.002390,0.010733,0.001530,0.012200,0.021378,0.007260,0.283054,0.023699,0.011764,0.148558,0.008701,0.013882,0.664783,0.252416,0.220480,0.223041,0.216171,0.156895,0.203135,0.205301,0.183765,0.169352,0.191786,0.168052,0.147351,0.003405,0.000978,0.082575,0.006414,0.006780,0.002562,0.079623,0.000373,0.003162,0.003858,0.016146,0.002266,0.018198,./data_c_s/Sneezing
0.031201,0.006278,2.665817,0.166320,0.234849,0.149818,0.018524,0.010095,-39.029184,2.129665,0.153026,0.170667,0.050676,0.045796,-0.023898,0.032452,0.098732,0.112140,-0.041546,-0.000814,-0.036291,0.006733,0.003360,0.094266,0.003040,0.004788,0.002042,0.204321,0.000611,0.001565,0.003618,0.010660,0.004028,0.067163,-0.000669,0.000000,0.000788,-0.001417,-0.000573,-0.005307,-0.000194,-0.000022,0.018728,0.010831,0.002617,0.000546,-0.004863,-0.008042,0.000021,0.002059,-0.001643,-0.002619,-0.000749,0.004387,0.002117,-0.000026,-0.000000,-0.001527,-0.000023,-0.000015,0.000013,-0.000905,-0.000004,-0.000009,-0.000021,-0.000093,-0.000008,-0.000334,0.013830,0.006461,0.243487,0.020396,0.011963,0.065841,0.015596,0.004995,1.159278,0.200559,0.189933,0.164035,0.160470,0.120698,0.136351,0.138314,0.134257,0.144635,0.122844,0.112129,0.102537,0.005323,0.002897,0.058427,0.002397,0.003801,0.001836,0.070416,0.000517,0.001392,0.002885,0.005921,0.003651,0.015493,0.019760,0.009447,0.388040,0.022304,0.012340,0.091639,0.022001,0.006435,1.250015,0.277217,0.253447,0.225212,0.207982,0.206204,0.179218,0.195607,0.196205,0.212974,0.182340,0.174278,0.144614,0.007971,0.004125,0.078628,0.003772,0.005747,0.003235,0.092126,0.000893,0.001981,0.004153,0.009009,0.005163,0.020409,./data_c_s/Sneezing
