@RELATION data/data_cough/svm_cough
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Coughing,NoCough}

@DATA
0.114660,0.021511,3.109315,0.213265,0.207780,0.907700,0.003356,0.139909,-34.369440,1.193090,-0.108251,0.116522,-0.013885,-0.299016,-0.062655,0.109912,0.329229,0.275046,-0.021804,-0.254167,0.121554,0.012125,0.002039,0.026834,0.003934,0.021448,0.003342,0.033778,0.000943,0.002268,0.008573,0.027861,0.048237,0.027221,0.001697,-0.000000,0.001560,0.001201,-0.000113,0.013935,0.000006,0.002269,-0.044540,-0.022300,-0.002271,-0.002937,-0.000991,-0.001839,0.000723,-0.001899,-0.002534,-0.003202,-0.000992,-0.002518,-0.001055,-0.000020,-0.000001,-0.000792,-0.000043,-0.000083,-0.000048,-0.000391,-0.000004,-0.000042,-0.000054,-0.000121,-0.000025,-0.000170,0.032417,0.017266,0.321848,0.034300,0.019383,0.366083,0.002734,0.069790,2.401387,0.559698,0.371985,0.331343,0.252987,0.302355,0.217719,0.212632,0.204248,0.201995,0.126395,0.209652,0.184679,0.007784,0.001503,0.019736,0.003645,0.012051,0.003505,0.026093,0.000682,0.002560,0.007329,0.020714,0.030649,0.010796,0.024079,0.008394,0.450296,0.025515,0.023304,0.289585,0.002221,0.065734,1.172022,0.521264,0.441075,0.372462,0.359996,0.394754,0.277971,0.336793,0.262201,0.268982,0.161554,0.222351,0.222375,0.010162,0.002401,0.022740,0.004716,0.016533,0.004544,0.031266,0.000921,0.003518,0.009598,0.025857,0.034139,0.012661,NoCough
0.031452,0.013268,2.853518,0.135457,0.197672,0.237932,0.029525,0.037142,-28.442765,2.288012,0.347213,0.517577,0.367849,0.290148,-0.114078,0.134658,-0.076038,0.037127,-0.053433,-0.006361,0.072936,0.007768,0.000249,0.032460,0.001603,0.062551,0.001232,0.197054,0.000172,0.000491,0.006009,0.011894,0.000320,0.062674,-0.000109,-0.000038,0.002370,-0.000249,0.000083,-0.000912,0.000086,-0.000054,-0.031807,0.001151,0.002429,-0.001479,-0.003591,-0.002682,0.003643,-0.001299,0.000568,0.000468,0.002538,-0.001036,-0.002665,-0.000025,-0.000002,-0.000551,-0.000034,0.000654,-0.000016,-0.000943,-0.000004,-0.000002,-0.000012,-0.000083,-0.000004,-0.000228,0.027713,0.012948,0.247340,0.031961,0.023936,0.223123,0.035159,0.043843,1.778496,0.328357,0.220205,0.182825,0.212499,0.156152,0.182993,0.133257,0.140475,0.123203,0.121516,0.119156,0.138166,0.014933,0.000276,0.031149,0.002081,0.045531,0.001464,0.122423,0.000226,0.000508,0.007416,0.013294,0.000411,0.025871,0.031086,0.007489,0.339771,0.031800,0.032104,0.237852,0.041814,0.049163,1.431709,0.307246,0.228214,0.193032,0.213623,0.184349,0.185651,0.177238,0.152398,0.168773,0.142148,0.158591,0.182260,0.017912,0.000351,0.037805,0.002819,0.061868,0.001837,0.151512,0.000315,0.000678,0.007149,0.012949,0.000602,0.031594,NoCough
0.023235,0.010340,3.074073,0.076011,0.142008,0.087383,0.010711,0.031724,-27.224235,2.568550,-0.518797,0.260783,0.332282,0.285659,-0.035100,-0.087949,-0.036262,0.100388,0.002292,0.037879,0.110053,0.010589,0.004938,0.069438,0.006943,0.023114,0.016633,0.070270,0.003405,0.011305,0.015286,0.030973,0.002848,0.031235,-0.000118,0.000501,-0.001479,0.000280,0.000988,-0.000207,0.000157,-0.000018,0.042390,0.004850,0.009568,0.006648,-0.002084,0.001457,-0.002928,0.003069,-0.000765,0.001730,-0.000368,-0.001143,-0.001035,-0.000054,-0.000005,0.000007,-0.000067,0.000011,-0.000004,-0.000750,-0.000014,-0.000031,0.000051,0.000429,-0.000002,-0.000042,0.006073,0.007170,0.171649,0.021440,0.039043,0.041366,0.005771,0.010214,0.740813,0.304323,0.389292,0.323363,0.262901,0.279970,0.190618,0.181452,0.181050,0.202864,0.171585,0.120436,0.140841,0.007643,0.004010,0.048089,0.006379,0.016593,0.012583,0.044195,0.006687,0.018327,0.016022,0.025672,0.002758,0.013021,0.005325,0.005486,0.188448,0.028354,0.053444,0.038744,0.007224,0.009217,0.462384,0.318289,0.290487,0.260013,0.249571,0.292412,0.216974,0.208790,0.210519,0.201907,0.244050,0.171505,0.179424,0.009652,0.003886,0.054631,0.009432,0.022783,0.015473,0.050236,0.008453,0.021968,0.017360,0.031695,0.003178,0.013527,NoCough
0.053480,0.002554,3.022833,0.097984,0.077822,0.742376,0.009378,0.080327,-44.409949,0.142864,0.295639,0.203505,0.039176,0.031198,0.046934,0.090986,0.036428,0.008606,0.061841,0.001444,0.034629,0.000420,0.000315,0.023336,0.000647,0.114870,0.000422,0.048626,0.000289,0.000328,0.000446,0.002502,0.000252,0.045415,-0.000735,-0.000000,0.006205,-0.002408,-0.002609,0.003095,0.000000,-0.000018,-0.122700,-0.019092,-0.006515,-0.005738,-0.003335,-0.003380,0.000056,0.001912,0.001787,-0.001711,-0.000774,0.000263,-0.002154,-0.000005,-0.000001,-0.001908,-0.000049,0.001612,-0.000010,-0.002596,-0.000001,-0.000004,-0.000001,-0.000038,-0.000002,-0.000384,0.048420,0.004991,0.308824,0.041784,0.022726,0.338276,0.030403,0.087135,2.423229,0.493778,0.212785,0.145273,0.125253,0.155719,0.113532,0.101411,0.083947,0.078427,0.078833,0.080950,0.057938,0.000322,0.000407,0.028369,0.000755,0.018716,0.000437,0.048959,0.000512,0.000352,0.000407,0.003116,0.000318,0.013441,0.032377,0.005562,0.440924,0.028500,0.016992,0.341293,0.044527,0.077633,1.871990,0.571432,0.190616,0.115684,0.128105,0.126673,0.106475,0.129456,0.114498,0.077570,0.083460,0.091939,0.080152,0.000403,0.000514,0.031608,0.000909,0.015277,0.000502,0.059707,0.000625,0.000402,0.000531,0.003469,0.000375,0.016131,NoCough
0.062418,0.028139,3.002922,0.125021,0.140543,0.473642,0.007684,0.091279,-25.378328,-0.571676,-1.964952,-0.077221,-0.018858,-0.098255,0.185158,-0.095379,-0.208294,0.046984,0.120186,-0.009732,-0.012021,0.005045,0.005756,0.007942,0.009260,0.006928,0.008204,0.014927,0.011055,0.009135,0.008339,0.005927,0.004399,0.013162,-0.000649,-0.000643,-0.001540,-0.000557,0.000206,-0.008501,0.000070,-0.001180,-0.019223,0.030875,-0.007369,-0.008266,0.003050,-0.002751,-0.002744,0.005977,0.008879,-0.016154,0.003463,0.000057,0.005231,0.000078,0.000019,0.000048,0.000074,0.000035,0.000010,-0.000018,0.000202,-0.000022,0.000008,0.000024,0.000032,0.000049,0.012659,0.027201,0.316601,0.020756,0.025658,0.225716,0.004542,0.032146,1.720696,0.769522,0.452685,0.438923,0.234172,0.416685,0.394643,0.384609,0.365473,0.384176,0.343492,0.243036,0.191030,0.005585,0.005561,0.010511,0.009879,0.009621,0.010526,0.023259,0.013452,0.012759,0.012776,0.008645,0.006720,0.007945,0.013027,0.025225,0.417451,0.019328,0.031152,0.240234,0.006608,0.037192,1.911295,0.683795,0.539718,0.386400,0.268858,0.469737,0.399520,0.397638,0.294173,0.357473,0.317451,0.315822,0.263218,0.006995,0.006661,0.012008,0.011825,0.013528,0.013523,0.027519,0.017423,0.014106,0.015122,0.009413,0.008531,0.009550,NoCough
0.058208,0.003825,3.090807,0.150232,0.201435,0.291133,0.006617,0.057114,-26.406202,2.044593,-0.810518,0.368601,0.160730,0.052686,0.133355,-0.177590,-0.051603,0.200468,0.113408,-0.205057,-0.022409,0.018324,0.011728,0.019568,0.009763,0.013849,0.012917,0.029022,0.008683,0.013749,0.014247,0.016888,0.010058,0.016019,-0.000082,0.000066,-0.002678,-0.000922,-0.000900,-0.001979,0.000071,0.000109,0.030024,-0.009566,-0.015138,-0.000263,-0.000886,0.003654,-0.001649,0.000380,0.010688,-0.000202,-0.010821,-0.000105,-0.001231,-0.000391,0.000262,-0.000277,-0.000014,-0.000035,-0.000069,-0.000538,-0.000074,0.000081,-0.000094,-0.000000,-0.000001,-0.000134,0.011135,0.005922,0.177446,0.025981,0.020931,0.130176,0.003553,0.016989,1.047721,0.470125,0.560960,0.311657,0.313646,0.294419,0.275040,0.374002,0.332592,0.255305,0.301218,0.212529,0.191058,0.017964,0.014101,0.015361,0.013103,0.009603,0.015630,0.020736,0.010669,0.017896,0.010647,0.012392,0.014310,0.007540,0.014815,0.007872,0.228642,0.032293,0.026052,0.143742,0.003958,0.019520,1.133399,0.545175,0.627207,0.402889,0.402518,0.314612,0.284120,0.389600,0.388873,0.309145,0.336752,0.277517,0.280963,0.020772,0.017741,0.019614,0.016181,0.013076,0.022390,0.028104,0.014295,0.024763,0.014849,0.016590,0.019777,0.010299,NoCough
0.015780,0.064019,3.132488,0.076317,0.141906,0.056214,0.010766,0.020436,-23.556296,2.246955,0.546358,1.196772,-0.201198,0.411055,0.231946,0.111770,-0.150155,-0.001331,-0.140480,-0.085879,-0.144300,0.006557,0.000798,0.012813,0.011679,0.012128,0.002211,0.033859,0.000653,0.002064,0.146167,0.023661,0.001111,0.042810,0.000236,0.000276,0.000629,-0.000115,-0.000828,0.000895,0.000039,0.000463,0.044702,-0.002884,-0.004536,-0.006321,-0.003776,-0.010782,-0.003690,0.001304,0.002655,-0.000344,0.001310,0.000645,0.002595,-0.000016,0.000009,0.000084,-0.000121,0.000209,0.000085,0.000750,0.000011,0.000028,-0.001366,0.000351,0.000024,-0.000281,0.006645,0.032526,0.093740,0.021223,0.038497,0.034555,0.006763,0.013809,0.573519,0.260260,0.196062,0.212658,0.189937,0.165561,0.131947,0.132249,0.137021,0.131910,0.142767,0.119708,0.136180,0.005819,0.000679,0.009656,0.010257,0.011128,0.001837,0.023197,0.000590,0.001638,0.056818,0.019418,0.000976,0.011177,0.005784,0.032956,0.129121,0.030923,0.054480,0.034735,0.008535,0.012760,0.331714,0.239832,0.220050,0.226827,0.182575,0.200674,0.166828,0.175926,0.162377,0.166938,0.180889,0.155819,0.183061,0.008907,0.000941,0.013517,0.011692,0.013781,0.002300,0.032810,0.000699,0.002168,0.072534,0.022393,0.001027,0.014910,NoCough
0.032405,0.057868,3.200783,0.089652,0.150960,0.055037,0.006525,0.038457,-22.881661,2.303861,-1.123555,-0.240912,-0.130137,0.155596,-0.558015,0.146945,0.683989,0.300584,-0.272328,-0.177728,-0.086002,0.074224,0.010937,0.005658,0.002126,0.002694,0.002178,0.008305,0.007303,0.007768,0.010196,0.011300,0.026329,0.025509,-0.000100,-0.000202,0.004393,-0.000269,-0.000463,0.000237,0.000061,0.000018,-0.001898,0.001520,0.014190,0.003548,-0.009891,-0.010142,-0.000108,0.007232,0.008892,0.000966,-0.004590,-0.001231,-0.004321,0.001236,0.000166,0.000012,0.000011,-0.000018,-0.000053,0.000103,-0.001103,-0.000799,0.000008,0.000032,0.000134,-0.000021,0.004434,0.016957,0.064501,0.022248,0.035280,0.028911,0.003328,0.001514,0.347065,0.275091,0.249873,0.237488,0.177837,0.196649,0.141405,0.154212,0.149683,0.159725,0.156115,0.144055,0.125098,0.031178,0.005117,0.003194,0.001322,0.001774,0.001797,0.005130,0.007457,0.007109,0.009584,0.009749,0.020074,0.009625,0.005885,0.019858,0.088821,0.029253,0.047042,0.031531,0.004223,0.001990,0.290667,0.293302,0.219602,0.286096,0.193325,0.240185,0.173300,0.187625,0.156460,0.184337,0.199343,0.181401,0.134690,0.044013,0.007301,0.004611,0.001476,0.002223,0.002461,0.006640,0.008508,0.008393,0.012649,0.009491,0.026173,0.014538,NoCough
0.030771,0.001733,2.984609,0.121359,0.203902,0.075074,0.008710,0.034973,-32.467609,1.989288,-0.068876,1.097984,-0.276079,0.478394,0.265431,-0.119752,0.452020,0.056679,0.013446,0.269198,-0.105974,0.006555,0.001396,0.080177,0.003570,0.015862,0.002717,0.117171,0.000849,0.002297,0.009775,0.082710,0.002230,0.049171,0.000086,-0.000000,0.001956,0.000463,0.000384,0.000894,0.000072,0.000417,0.001407,-0.000192,-0.001844,-0.006745,-0.005893,-0.000497,-0.000046,0.001158,0.004336,0.000411,-0.003017,-0.002640,-0.000190,0.000006,0.000046,-0.000576,0.000014,0.000074,0.000130,0.001365,0.000007,-0.000031,0.000027,-0.001161,0.000007,0.000129,0.008864,0.003986,0.182232,0.013724,0.017116,0.033086,0.005104,0.020577,0.918661,0.261950,0.344256,0.164422,0.143505,0.232464,0.174982,0.161657,0.167485,0.149233,0.138577,0.185571,0.131948,0.004918,0.001431,0.051629,0.004457,0.011283,0.002615,0.084062,0.000838,0.002324,0.008439,0.058483,0.003234,0.016121,0.011914,0.003267,0.247411,0.017342,0.018275,0.042954,0.006354,0.023978,0.639058,0.268805,0.300257,0.196075,0.179615,0.221188,0.203459,0.199383,0.240608,0.200413,0.192741,0.221822,0.187480,0.007117,0.001816,0.075762,0.006134,0.015590,0.003560,0.113775,0.001108,0.002894,0.012626,0.078280,0.004577,0.019983,NoCough
0.024174,0.108004,3.002004,0.073287,0.136564,0.101298,0.007878,0.035572,-22.008709,3.008069,-0.511712,0.442972,0.159932,0.269646,-0.025486,0.091658,0.022768,0.002928,-0.040890,-0.041218,-0.118630,0.023539,0.004053,0.055479,0.012886,0.025803,0.006905,0.065214,0.002078,0.005286,0.023573,0.042324,0.005131,0.027044,-0.000417,-0.001499,0.001662,-0.000248,0.000432,-0.002990,0.000116,-0.000426,-0.043632,0.020746,-0.002147,-0.002334,0.000385,-0.000466,0.000915,-0.003066,-0.003806,-0.005867,-0.004958,0.001517,0.003333,0.000318,-0.000032,-0.000311,0.000067,-0.000057,-0.000004,0.000660,-0.000002,-0.000021,-0.000066,0.000070,-0.000062,0.000172,0.006809,0.071961,0.214939,0.021370,0.034553,0.061386,0.003227,0.011764,1.013902,0.405389,0.269272,0.254132,0.214746,0.185525,0.184976,0.166398,0.175345,0.164439,0.147238,0.138348,0.155794,0.017625,0.003824,0.031658,0.011475,0.012712,0.005738,0.034392,0.002258,0.004783,0.016039,0.019366,0.004562,0.009219,0.006903,0.064875,0.272682,0.025655,0.046634,0.057531,0.003952,0.013172,0.857915,0.396836,0.303858,0.273957,0.258330,0.247063,0.268389,0.211725,0.213329,0.225418,0.185194,0.188289,0.199676,0.025541,0.005426,0.042162,0.015958,0.016851,0.007753,0.047233,0.003267,0.006957,0.020526,0.025100,0.005583,0.011758,NoCough
0.046434,0.001566,2.890785,0.131284,0.153458,0.585487,0.006132,0.105617,-28.126164,1.467927,0.350183,0.629815,0.061455,0.316452,0.358061,0.046856,-0.056421,0.032802,0.019934,0.085595,-0.035257,0.007752,0.001915,0.064255,0.006856,0.019170,0.004806,0.080042,0.002043,0.003784,0.014302,0.046776,0.002122,0.034115,0.000676,0.000002,0.005467,0.000476,-0.000213,0.007847,0.000029,0.001298,0.028587,-0.012843,-0.003998,-0.000956,-0.003486,-0.002449,0.001771,-0.001449,0.001293,-0.000138,-0.000232,0.000428,0.000411,0.000071,0.000021,-0.000399,0.000028,-0.000218,-0.000003,-0.000982,0.000016,0.000038,0.000076,-0.000301,0.000009,-0.000277,0.024018,0.002481,0.378723,0.040889,0.022445,0.453554,0.003875,0.094472,1.777001,0.722668,0.356245,0.284689,0.235527,0.264375,0.228174,0.221186,0.184710,0.212069,0.178494,0.159453,0.168823,0.006166,0.001439,0.038998,0.005298,0.013720,0.003799,0.064762,0.001816,0.003380,0.014470,0.038664,0.001447,0.017656,0.015932,0.002439,0.552147,0.038695,0.027582,0.444549,0.004439,0.095706,1.610742,0.847922,0.412572,0.396168,0.314330,0.336240,0.308401,0.269364,0.268409,0.253928,0.266773,0.216170,0.221563,0.009230,0.001888,0.046572,0.007417,0.018823,0.005068,0.074781,0.002405,0.004255,0.018339,0.046055,0.001873,0.019363,NoCough
0.013507,0.068335,3.001285,0.103542,0.187807,0.037949,0.011347,0.006642,-25.201802,3.301457,0.484813,0.745920,0.339035,0.346808,0.104198,0.359046,0.184119,0.142881,-0.048604,-0.004959,0.071286,0.001929,0.000303,0.059221,0.002959,0.060917,0.001056,0.206828,0.000085,0.000408,0.005578,0.012368,0.000420,0.062282,0.000064,0.000143,-0.000297,-0.000114,-0.000149,-0.000081,0.000114,-0.000009,0.002996,0.003889,0.001013,-0.000055,0.004103,0.000077,0.003350,0.004797,-0.000220,-0.000324,0.000284,0.003711,-0.001075,0.000016,0.000002,0.000364,-0.000096,0.000369,-0.000001,-0.000660,0.000000,-0.000013,-0.000118,-0.000106,0.000002,-0.000144,0.005112,0.018196,0.119922,0.020039,0.025668,0.014044,0.006675,0.000887,0.721481,0.335014,0.155036,0.151237,0.138508,0.135028,0.134925,0.170561,0.134155,0.155504,0.144970,0.135132,0.134256,0.001447,0.000264,0.040801,0.002365,0.028543,0.000825,0.070791,0.000087,0.000348,0.004047,0.007861,0.000409,0.014800,0.007296,0.021002,0.182997,0.028542,0.035991,0.020705,0.008000,0.001043,0.944126,0.434189,0.221559,0.211271,0.189907,0.201112,0.172831,0.226821,0.172269,0.204346,0.193137,0.172944,0.195418,0.001958,0.000374,0.062895,0.002540,0.034830,0.001119,0.116306,0.000106,0.000430,0.004914,0.011179,0.000581,0.024225,NoCough
0.044995,0.015177,3.210812,0.094740,0.146645,0.275387,0.005215,0.063929,-25.495264,1.803051,-0.706686,0.366897,0.170012,-0.072111,0.110191,0.102815,-0.126179,-0.241697,-0.002975,0.133640,0.121024,0.009988,0.005201,0.045519,0.018837,0.020913,0.012886,0.036139,0.004579,0.009998,0.006417,0.014812,0.004418,0.018843,-0.000191,-0.000702,-0.000518,-0.000657,-0.000343,-0.004432,0.000060,-0.000672,-0.025773,0.021699,-0.005030,0.015316,0.012557,0.006768,-0.005294,-0.007419,0.000440,0.008597,-0.005045,-0.000059,-0.003360,0.000358,0.000006,0.000324,-0.000306,0.000298,0.000228,0.000575,0.000040,0.000041,0.000073,0.000202,0.000003,0.000069,0.008475,0.008831,0.054308,0.014427,0.022766,0.096711,0.002021,0.009328,0.575501,0.375848,0.256102,0.234391,0.268881,0.191904,0.199874,0.243880,0.194628,0.217957,0.212562,0.171745,0.150459,0.007349,0.004750,0.027390,0.012631,0.012053,0.011816,0.020213,0.007985,0.010477,0.004685,0.008526,0.004604,0.007283,0.007648,0.005150,0.075644,0.018284,0.030187,0.080966,0.002697,0.008596,0.399144,0.315090,0.245014,0.240788,0.296236,0.239239,0.237768,0.256367,0.250532,0.218186,0.239810,0.207742,0.191614,0.009206,0.007069,0.030150,0.013658,0.015025,0.014975,0.024040,0.010659,0.011093,0.006401,0.011480,0.006473,0.007592,NoCough
0.215926,0.045275,3.291691,0.268348,0.217738,2.053809,0.000996,0.344664,-22.247821,0.903548,-0.042379,-0.322436,-0.040912,-0.068533,0.523329,-0.280870,-0.099468,-0.251246,0.042677,0.030722,-0.070199,0.004981,0.002064,0.008753,0.003973,0.004888,0.035236,0.011032,0.002418,0.002359,0.003461,0.007416,0.003056,0.009931,0.000009,-0.000023,0.000120,0.000132,0.000045,0.000288,0.000010,0.000091,-0.000661,0.001793,0.001236,-0.002087,0.000398,0.003823,0.001128,0.001004,-0.001091,0.000309,0.000313,-0.001666,-0.000040,-0.000006,0.000015,-0.000174,0.000012,0.000044,0.000135,-0.000135,-0.000027,0.000004,-0.000010,0.000018,0.000004,0.000021,0.009707,0.004534,0.034213,0.007456,0.003400,0.073060,0.000247,0.036326,0.162066,0.195083,0.181985,0.164417,0.156011,0.169339,0.165655,0.164572,0.162814,0.139792,0.120650,0.143061,0.158806,0.002635,0.001455,0.007017,0.002430,0.002847,0.009059,0.011450,0.001976,0.001383,0.001930,0.005603,0.001587,0.002804,0.013157,0.006635,0.049196,0.009449,0.004352,0.102566,0.000273,0.052680,0.219644,0.275083,0.242715,0.219011,0.218012,0.240645,0.219453,0.232042,0.214092,0.187535,0.173022,0.207820,0.229127,0.003728,0.002110,0.010022,0.003244,0.004175,0.012360,0.015744,0.002918,0.002006,0.002901,0.007568,0.002196,0.004170,NoCough
0.125086,0.098402,3.305797,0.240133,0.191424,1.362618,0.000922,0.233040,-22.429808,-1.271637,-0.390610,-0.469271,-1.187806,-0.719200,-0.766624,0.000059,0.282851,0.228545,0.370040,0.153908,0.093397,0.002062,0.002753,0.001983,0.001535,0.001413,0.001251,0.001319,0.000795,0.000920,0.122569,0.001612,0.001642,0.033458,-0.000136,-0.000009,0.000045,0.000019,-0.000007,-0.000552,0.000010,0.000054,-0.004903,-0.004074,-0.003951,-0.000627,-0.003855,-0.006195,-0.002944,0.001593,-0.000382,-0.004065,-0.002359,0.000349,0.000287,-0.000001,-0.000001,-0.000007,0.000013,0.000010,-0.000001,0.000008,-0.000007,-0.000016,0.000094,0.000003,0.000004,0.000026,0.006113,0.004341,0.006711,0.003801,0.002836,0.048001,0.000103,0.012664,0.145491,0.160198,0.180229,0.153664,0.130798,0.134869,0.126480,0.115839,0.115560,0.123462,0.125664,0.120884,0.122144,0.001062,0.001589,0.001221,0.000821,0.000755,0.000594,0.000727,0.000492,0.000444,0.004889,0.000982,0.000942,0.001358,0.007750,0.006635,0.010284,0.004942,0.003854,0.060843,0.000126,0.017181,0.181305,0.201861,0.234723,0.204413,0.175035,0.164440,0.174489,0.163247,0.174641,0.170136,0.184781,0.158854,0.179839,0.001509,0.002234,0.001849,0.001263,0.001108,0.000830,0.001105,0.000656,0.000640,0.007022,0.001507,0.001397,0.001953,NoCough
